,ID_VRSTE,ID_LOKACIJE,KONCENTRACIJA,TENDENCIJA,dan,mesec,godina,vrstaBiljke,alergenost,nadmorskaVisina,nadmorskaSirina
32614,17,2,0,0,14,9,2014,0,1,20.466666699999998,44.8
32615,18,2,1,2,14,9,2014,2,2,20.466666699999998,44.8
32616,19,2,0,0,14,9,2014,0,1,20.466666699999998,44.8
32617,20,2,0,0,14,9,2014,0,1,20.466666699999998,44.8
32618,21,2,0,1,14,9,2014,1,1,20.466666699999998,44.8
32619,22,2,0,0,14,9,2014,0,0,20.466666699999998,44.8
32620,23,2,0,0,14,9,2014,0,0,20.466666699999998,44.8
32621,24,2,0,0,14,9,2014,0,0,20.466666699999998,44.8
32622,25,2,1,2,14,9,2014,1,2,20.466666699999998,44.8
32623,1,18,0,0,14,9,2014,0,0,,
32624,2,18,0,0,14,9,2014,0,2,,
32625,3,18,3,2,14,9,2014,1,2,,
32626,4,18,0,1,14,9,2014,1,1,,
32627,5,18,0,0,14,9,2014,0,2,,
32628,6,18,0,0,14,9,2014,1,0,,
32629,7,18,0,0,14,9,2014,0,0,,
32630,8,18,1,2,14,9,2014,1,1,,
32631,9,18,0,0,14,9,2014,0,1,,
32632,10,18,0,0,14,9,2014,0,1,,
32633,11,18,0,0,14,9,2014,0,0,,
32634,12,18,0,0,14,9,2014,0,1,,
32635,13,18,0,0,14,9,2014,0,1,,
32636,14,18,0,0,14,9,2014,0,0,,
32637,15,18,0,0,14,9,2014,0,0,,
32638,16,18,1,2,14,9,2014,1,1,,
32639,17,18,0,0,14,9,2014,0,1,,
32640,18,18,1,2,14,9,2014,2,2,,
32641,19,18,0,0,14,9,2014,0,1,,
32642,20,18,0,0,14,9,2014,0,1,,
32643,21,18,0,0,14,9,2014,1,1,,
32644,22,18,0,0,14,9,2014,0,0,,
32645,23,18,0,0,14,9,2014,0,0,,
32646,24,18,0,0,14,9,2014,0,0,,
32647,25,18,1,2,14,9,2014,1,2,,
32648,1,3,0,0,14,9,2014,0,0,20.3497222,43.891388899999995
32649,2,3,0,0,14,9,2014,0,2,20.3497222,43.891388899999995
32650,3,3,1,3,14,9,2014,1,2,20.3497222,43.891388899999995
32651,4,3,0,0,14,9,2014,1,1,20.3497222,43.891388899999995
32652,5,3,0,0,14,9,2014,0,2,20.3497222,43.891388899999995
32653,6,3,0,0,14,9,2014,1,0,20.3497222,43.891388899999995
32654,7,3,0,0,14,9,2014,0,0,20.3497222,43.891388899999995
32655,8,3,0,2,14,9,2014,1,1,20.3497222,43.891388899999995
32656,9,3,0,0,14,9,2014,0,1,20.3497222,43.891388899999995
32657,10,3,0,0,14,9,2014,0,1,20.3497222,43.891388899999995
32658,11,3,0,0,14,9,2014,0,0,20.3497222,43.891388899999995
32659,12,3,0,0,14,9,2014,0,1,20.3497222,43.891388899999995
32660,13,3,0,0,14,9,2014,0,1,20.3497222,43.891388899999995
32661,14,3,0,0,14,9,2014,0,0,20.3497222,43.891388899999995
32662,15,3,0,0,14,9,2014,0,0,20.3497222,43.891388899999995
32663,16,3,1,2,14,9,2014,1,1,20.3497222,43.891388899999995
32664,17,3,0,0,14,9,2014,0,1,20.3497222,43.891388899999995
32665,18,3,1,2,14,9,2014,2,2,20.3497222,43.891388899999995
32666,19,3,0,0,14,9,2014,0,1,20.3497222,43.891388899999995
32667,20,3,0,0,14,9,2014,0,1,20.3497222,43.891388899999995
32668,21,3,0,0,14,9,2014,1,1,20.3497222,43.891388899999995
32669,22,3,0,0,14,9,2014,0,0,20.3497222,43.891388899999995
32670,23,3,0,0,14,9,2014,0,0,20.3497222,43.891388899999995
32671,24,3,0,0,14,9,2014,0,0,20.3497222,43.891388899999995
32672,25,3,1,1,14,9,2014,1,2,20.3497222,43.891388899999995
32673,1,7,0,0,14,9,2014,0,0,21.1825,44.6152778
32674,2,7,0,0,14,9,2014,0,2,21.1825,44.6152778
32675,3,7,3,2,14,9,2014,1,2,21.1825,44.6152778
32676,4,7,1,2,14,9,2014,1,1,21.1825,44.6152778
32677,5,7,0,0,14,9,2014,0,2,21.1825,44.6152778
32678,6,7,0,1,14,9,2014,1,0,21.1825,44.6152778
32679,7,7,0,0,14,9,2014,0,0,21.1825,44.6152778
32680,8,7,1,2,14,9,2014,1,1,21.1825,44.6152778
32681,9,7,0,0,14,9,2014,0,1,21.1825,44.6152778
32682,10,7,0,0,14,9,2014,0,1,21.1825,44.6152778
32683,11,7,0,0,14,9,2014,0,0,21.1825,44.6152778
32684,12,7,0,0,14,9,2014,0,1,21.1825,44.6152778
32685,13,7,0,0,14,9,2014,0,1,21.1825,44.6152778
32686,14,7,0,0,14,9,2014,0,0,21.1825,44.6152778
32687,15,7,0,0,14,9,2014,0,0,21.1825,44.6152778
32688,16,7,0,2,14,9,2014,1,1,21.1825,44.6152778
32689,17,7,0,0,14,9,2014,0,1,21.1825,44.6152778
32690,18,7,1,2,14,9,2014,2,2,21.1825,44.6152778
32691,19,7,0,0,14,9,2014,0,1,21.1825,44.6152778
32692,20,7,0,0,14,9,2014,0,1,21.1825,44.6152778
32693,21,7,0,0,14,9,2014,1,1,21.1825,44.6152778
32694,22,7,0,0,14,9,2014,0,0,21.1825,44.6152778
32695,23,7,0,0,14,9,2014,0,0,21.1825,44.6152778
32696,24,7,0,0,14,9,2014,0,0,21.1825,44.6152778
32697,25,7,1,1,14,9,2014,1,2,21.1825,44.6152778
32698,1,6,0,0,14,9,2014,0,0,19.5263889,45.6088889
32699,2,6,0,0,14,9,2014,0,2,19.5263889,45.6088889
32700,3,6,3,2,14,9,2014,1,2,19.5263889,45.6088889
32701,4,6,0,2,14,9,2014,1,1,19.5263889,45.6088889
32702,5,6,0,0,14,9,2014,0,2,19.5263889,45.6088889
32703,6,6,0,0,14,9,2014,1,0,19.5263889,45.6088889
32704,7,6,0,0,14,9,2014,0,0,19.5263889,45.6088889
32705,8,6,1,2,14,9,2014,1,1,19.5263889,45.6088889
32706,9,6,0,0,14,9,2014,0,1,19.5263889,45.6088889
32707,10,6,0,0,14,9,2014,0,1,19.5263889,45.6088889
32708,11,6,0,0,14,9,2014,0,0,19.5263889,45.6088889
32709,12,6,0,0,14,9,2014,0,1,19.5263889,45.6088889
32710,13,6,0,0,14,9,2014,0,1,19.5263889,45.6088889
32711,14,6,0,0,14,9,2014,0,0,19.5263889,45.6088889
32712,15,6,0,0,14,9,2014,0,0,19.5263889,45.6088889
32713,16,6,1,1,14,9,2014,1,1,19.5263889,45.6088889
32714,17,6,0,0,14,9,2014,0,1,19.5263889,45.6088889
32715,18,6,0,1,14,9,2014,2,2,19.5263889,45.6088889
32716,19,6,0,0,14,9,2014,0,1,19.5263889,45.6088889
32717,20,6,0,0,14,9,2014,0,1,19.5263889,45.6088889
32718,21,6,0,0,14,9,2014,1,1,19.5263889,45.6088889
32719,22,6,0,0,14,9,2014,0,0,19.5263889,45.6088889
32720,23,6,0,0,14,9,2014,0,0,19.5263889,45.6088889
32721,24,6,0,0,14,9,2014,0,0,19.5263889,45.6088889
32722,25,6,1,1,14,9,2014,1,2,19.5263889,45.6088889
32723,1,1,0,0,15,9,2014,0,0,20.4680556,44.818611100000005
32724,2,1,0,0,15,9,2014,0,2,20.4680556,44.818611100000005
32725,3,1,0,2,15,9,2014,1,2,20.4680556,44.818611100000005
32726,4,1,0,2,15,9,2014,1,1,20.4680556,44.818611100000005
32727,5,1,0,0,15,9,2014,0,2,20.4680556,44.818611100000005
32728,6,1,0,2,15,9,2014,1,0,20.4680556,44.818611100000005
32729,7,1,0,0,15,9,2014,0,0,20.4680556,44.818611100000005
32730,8,1,0,2,15,9,2014,1,1,20.4680556,44.818611100000005
32731,9,1,0,0,15,9,2014,0,1,20.4680556,44.818611100000005
32732,10,1,0,0,15,9,2014,0,1,20.4680556,44.818611100000005
32733,11,1,0,0,15,9,2014,0,0,20.4680556,44.818611100000005
32734,12,1,0,0,15,9,2014,0,1,20.4680556,44.818611100000005
32735,13,1,0,0,15,9,2014,0,1,20.4680556,44.818611100000005
32736,14,1,0,0,15,9,2014,0,0,20.4680556,44.818611100000005
32737,15,1,0,0,15,9,2014,0,0,20.4680556,44.818611100000005
32738,16,1,0,2,15,9,2014,1,1,20.4680556,44.818611100000005
32739,17,1,0,0,15,9,2014,0,1,20.4680556,44.818611100000005
32740,18,1,0,2,15,9,2014,2,2,20.4680556,44.818611100000005
32741,19,1,0,0,15,9,2014,0,1,20.4680556,44.818611100000005
32742,20,1,0,0,15,9,2014,0,1,20.4680556,44.818611100000005
32743,21,1,0,0,15,9,2014,1,1,20.4680556,44.818611100000005
32744,22,1,0,0,15,9,2014,0,0,20.4680556,44.818611100000005
32745,23,1,0,0,15,9,2014,0,0,20.4680556,44.818611100000005
32746,24,1,0,0,15,9,2014,0,0,20.4680556,44.818611100000005
32747,25,1,1,2,15,9,2014,1,2,20.4680556,44.818611100000005
32748,1,5,0,0,14,9,2014,0,0,21.333888899999998,43.58
32749,2,5,0,0,14,9,2014,0,2,21.333888899999998,43.58
32750,3,5,1,2,14,9,2014,1,2,21.333888899999998,43.58
32751,4,5,1,2,14,9,2014,1,1,21.333888899999998,43.58
32752,5,5,0,0,14,9,2014,0,2,21.333888899999998,43.58
32753,6,5,0,0,14,9,2014,1,0,21.333888899999998,43.58
32754,7,5,0,0,14,9,2014,0,0,21.333888899999998,43.58
32755,8,5,0,2,14,9,2014,1,1,21.333888899999998,43.58
32756,9,5,0,0,14,9,2014,0,1,21.333888899999998,43.58
32757,10,5,0,0,14,9,2014,0,1,21.333888899999998,43.58
32758,11,5,0,0,14,9,2014,0,0,21.333888899999998,43.58
32759,12,5,0,0,14,9,2014,0,1,21.333888899999998,43.58
32760,13,5,0,0,14,9,2014,0,1,21.333888899999998,43.58
32761,14,5,0,0,14,9,2014,0,0,21.333888899999998,43.58
32762,15,5,0,0,14,9,2014,0,0,21.333888899999998,43.58
32763,16,5,0,2,14,9,2014,1,1,21.333888899999998,43.58
32764,17,5,0,0,14,9,2014,0,1,21.333888899999998,43.58
32765,18,5,1,2,14,9,2014,2,2,21.333888899999998,43.58
32766,19,5,0,0,14,9,2014,0,1,21.333888899999998,43.58
32767,20,5,0,0,14,9,2014,0,1,21.333888899999998,43.58
32768,21,5,0,0,14,9,2014,1,1,21.333888899999998,43.58
32769,22,5,0,0,14,9,2014,0,0,21.333888899999998,43.58
32770,23,5,0,0,14,9,2014,0,0,21.333888899999998,43.58
32771,24,5,0,0,14,9,2014,0,0,21.333888899999998,43.58
32772,25,5,1,2,14,9,2014,1,2,21.333888899999998,43.58
32773,1,4,0,0,14,9,2014,0,0,20.9333333,44.033333299999995
32774,2,4,0,0,14,9,2014,0,2,20.9333333,44.033333299999995
32775,3,4,1,3,14,9,2014,1,2,20.9333333,44.033333299999995
32776,4,4,0,2,14,9,2014,1,1,20.9333333,44.033333299999995
32777,5,4,0,0,14,9,2014,0,2,20.9333333,44.033333299999995
32778,6,4,0,1,14,9,2014,1,0,20.9333333,44.033333299999995
32779,7,4,0,0,14,9,2014,0,0,20.9333333,44.033333299999995
32780,8,4,1,2,14,9,2014,1,1,20.9333333,44.033333299999995
32781,9,4,0,0,14,9,2014,0,1,20.9333333,44.033333299999995
32782,10,4,0,0,14,9,2014,0,1,20.9333333,44.033333299999995
32783,11,4,0,0,14,9,2014,0,0,20.9333333,44.033333299999995
32784,12,4,0,0,14,9,2014,0,1,20.9333333,44.033333299999995
32785,13,4,0,0,14,9,2014,0,1,20.9333333,44.033333299999995
32786,14,4,0,0,14,9,2014,0,0,20.9333333,44.033333299999995
32787,15,4,0,1,14,9,2014,0,0,20.9333333,44.033333299999995
32788,16,4,1,2,14,9,2014,1,1,20.9333333,44.033333299999995
32789,17,4,0,0,14,9,2014,0,1,20.9333333,44.033333299999995
32790,18,4,1,1,14,9,2014,2,2,20.9333333,44.033333299999995
32791,19,4,0,0,14,9,2014,0,1,20.9333333,44.033333299999995
32792,20,4,0,0,14,9,2014,0,1,20.9333333,44.033333299999995
32793,21,4,0,2,14,9,2014,1,1,20.9333333,44.033333299999995
32794,22,4,0,0,14,9,2014,0,0,20.9333333,44.033333299999995
32795,23,4,0,1,14,9,2014,0,0,20.9333333,44.033333299999995
32796,24,4,0,0,14,9,2014,0,0,20.9333333,44.033333299999995
32797,25,4,0,1,14,9,2014,1,2,20.9333333,44.033333299999995
32798,1,13,0,0,14,9,2014,0,0,19.6666667,46.1
32799,2,13,0,0,14,9,2014,0,2,19.6666667,46.1
32800,3,13,0,2,14,9,2014,1,2,19.6666667,46.1
32801,4,13,0,2,14,9,2014,1,1,19.6666667,46.1
32802,5,13,0,0,14,9,2014,0,2,19.6666667,46.1
32803,6,13,0,1,14,9,2014,1,0,19.6666667,46.1
32804,7,13,0,0,14,9,2014,0,0,19.6666667,46.1
32805,8,13,0,2,14,9,2014,1,1,19.6666667,46.1
32806,9,13,0,0,14,9,2014,0,1,19.6666667,46.1
32807,10,13,0,0,14,9,2014,0,1,19.6666667,46.1
32808,11,13,0,0,14,9,2014,0,0,19.6666667,46.1
32809,12,13,0,0,14,9,2014,0,1,19.6666667,46.1
32810,13,13,0,0,14,9,2014,0,1,19.6666667,46.1
32811,14,13,0,0,14,9,2014,0,0,19.6666667,46.1
32812,15,13,0,1,14,9,2014,0,0,19.6666667,46.1
32813,16,13,0,2,14,9,2014,1,1,19.6666667,46.1
32814,17,13,0,0,14,9,2014,0,1,19.6666667,46.1
32815,18,13,0,2,14,9,2014,2,2,19.6666667,46.1
32816,19,13,0,0,14,9,2014,0,1,19.6666667,46.1
32817,20,13,0,0,14,9,2014,0,1,19.6666667,46.1
32818,21,13,0,0,14,9,2014,1,1,19.6666667,46.1
32819,22,13,0,0,14,9,2014,0,0,19.6666667,46.1
32820,23,13,0,0,14,9,2014,0,0,19.6666667,46.1
32821,24,13,0,0,14,9,2014,0,0,19.6666667,46.1
32822,25,13,0,1,14,9,2014,1,2,19.6666667,46.1
32823,1,16,0,0,14,9,2014,0,0,19.700967000000002,43.721723
32824,2,16,0,0,14,9,2014,0,2,19.700967000000002,43.721723
32825,3,16,0,2,14,9,2014,1,2,19.700967000000002,43.721723
32826,4,16,0,2,14,9,2014,1,1,19.700967000000002,43.721723
32827,5,16,0,0,14,9,2014,0,2,19.700967000000002,43.721723
32828,6,16,0,2,14,9,2014,1,0,19.700967000000002,43.721723
32829,7,16,0,0,14,9,2014,0,0,19.700967000000002,43.721723
32830,8,16,1,2,14,9,2014,1,1,19.700967000000002,43.721723
32831,9,16,0,0,14,9,2014,0,1,19.700967000000002,43.721723
32832,10,16,0,0,14,9,2014,0,1,19.700967000000002,43.721723
32833,11,16,0,0,14,9,2014,0,0,19.700967000000002,43.721723
32834,12,16,0,0,14,9,2014,0,1,19.700967000000002,43.721723
32835,13,16,0,0,14,9,2014,0,1,19.700967000000002,43.721723
32836,14,16,0,0,14,9,2014,0,0,19.700967000000002,43.721723
32837,15,16,1,2,14,9,2014,0,0,19.700967000000002,43.721723
32838,16,16,0,2,14,9,2014,1,1,19.700967000000002,43.721723
32839,17,16,0,0,14,9,2014,0,1,19.700967000000002,43.721723
32840,18,16,1,2,14,9,2014,2,2,19.700967000000002,43.721723
32841,19,16,0,0,14,9,2014,0,1,19.700967000000002,43.721723
32842,20,16,0,0,14,9,2014,0,1,19.700967000000002,43.721723
32843,21,16,0,0,14,9,2014,1,1,19.700967000000002,43.721723
32844,22,16,0,0,14,9,2014,0,0,19.700967000000002,43.721723
32845,23,16,0,0,14,9,2014,0,0,19.700967000000002,43.721723
32846,24,16,0,0,14,9,2014,0,0,19.700967000000002,43.721723
32847,25,16,1,2,14,9,2014,1,2,19.700967000000002,43.721723
32848,1,10,0,0,14,9,2014,0,0,22.284722199999997,43.904166700000005
32849,2,10,0,0,14,9,2014,0,2,22.284722199999997,43.904166700000005
32850,3,10,1,2,14,9,2014,1,2,22.284722199999997,43.904166700000005
32851,4,10,1,2,14,9,2014,1,1,22.284722199999997,43.904166700000005
32852,5,10,0,0,14,9,2014,0,2,22.284722199999997,43.904166700000005
32853,6,10,0,2,14,9,2014,1,0,22.284722199999997,43.904166700000005
32854,7,10,0,0,14,9,2014,0,0,22.284722199999997,43.904166700000005
32855,8,10,1,2,14,9,2014,1,1,22.284722199999997,43.904166700000005
32856,9,10,0,0,14,9,2014,0,1,22.284722199999997,43.904166700000005
32857,10,10,0,0,14,9,2014,0,1,22.284722199999997,43.904166700000005
32858,11,10,0,0,14,9,2014,0,0,22.284722199999997,43.904166700000005
32859,12,10,0,0,14,9,2014,0,1,22.284722199999997,43.904166700000005
32860,13,10,0,0,14,9,2014,0,1,22.284722199999997,43.904166700000005
32861,14,10,0,0,14,9,2014,0,0,22.284722199999997,43.904166700000005
32862,15,10,0,2,14,9,2014,0,0,22.284722199999997,43.904166700000005
32863,16,10,0,2,14,9,2014,1,1,22.284722199999997,43.904166700000005
32864,17,10,0,0,14,9,2014,0,1,22.284722199999997,43.904166700000005
32865,18,10,1,2,14,9,2014,2,2,22.284722199999997,43.904166700000005
32866,19,10,0,0,14,9,2014,0,1,22.284722199999997,43.904166700000005
32867,20,10,0,0,14,9,2014,0,1,22.284722199999997,43.904166700000005
32868,21,10,0,0,14,9,2014,1,1,22.284722199999997,43.904166700000005
32869,22,10,0,0,14,9,2014,0,0,22.284722199999997,43.904166700000005
32870,23,10,0,0,14,9,2014,0,0,22.284722199999997,43.904166700000005
32871,24,10,0,0,14,9,2014,0,0,22.284722199999997,43.904166700000005
32872,25,10,0,2,14,9,2014,1,2,22.284722199999997,43.904166700000005
32873,1,15,0,0,14,9,2014,0,0,21.9033333,43.324722200000004
32874,2,15,0,0,14,9,2014,0,2,21.9033333,43.324722200000004
32875,3,15,1,2,14,9,2014,1,2,21.9033333,43.324722200000004
32876,4,15,1,2,14,9,2014,1,1,21.9033333,43.324722200000004
32877,5,15,0,0,14,9,2014,0,2,21.9033333,43.324722200000004
32878,6,15,0,0,14,9,2014,1,0,21.9033333,43.324722200000004
32879,7,15,0,0,14,9,2014,0,0,21.9033333,43.324722200000004
32880,8,15,1,2,14,9,2014,1,1,21.9033333,43.324722200000004
32881,9,15,0,0,14,9,2014,0,1,21.9033333,43.324722200000004
32882,10,15,0,0,14,9,2014,0,1,21.9033333,43.324722200000004
32883,11,15,0,0,14,9,2014,0,0,21.9033333,43.324722200000004
32884,12,15,0,0,14,9,2014,0,1,21.9033333,43.324722200000004
32885,13,15,0,0,14,9,2014,0,1,21.9033333,43.324722200000004
32886,14,15,0,0,14,9,2014,0,0,21.9033333,43.324722200000004
32887,15,15,0,0,14,9,2014,0,0,21.9033333,43.324722200000004
32888,16,15,0,1,14,9,2014,1,1,21.9033333,43.324722200000004
32889,17,15,0,0,14,9,2014,0,1,21.9033333,43.324722200000004
32890,18,15,1,2,14,9,2014,2,2,21.9033333,43.324722200000004
32891,19,15,0,0,14,9,2014,0,1,21.9033333,43.324722200000004
32892,20,15,0,0,14,9,2014,0,1,21.9033333,43.324722200000004
32893,21,15,0,0,14,9,2014,1,1,21.9033333,43.324722200000004
32894,22,15,0,0,14,9,2014,0,0,21.9033333,43.324722200000004
32895,23,15,0,0,14,9,2014,0,0,21.9033333,43.324722200000004
32896,24,15,0,0,14,9,2014,0,0,21.9033333,43.324722200000004
32897,25,15,1,2,14,9,2014,1,2,21.9033333,43.324722200000004
32898,1,12,0,0,14,9,2014,0,0,20.6894444,43.7258333
32899,2,12,0,0,14,9,2014,0,2,20.6894444,43.7258333
32900,3,12,1,3,14,9,2014,1,2,20.6894444,43.7258333
32901,4,12,1,2,14,9,2014,1,1,20.6894444,43.7258333
32902,5,12,0,0,14,9,2014,0,2,20.6894444,43.7258333
32903,6,12,0,1,14,9,2014,1,0,20.6894444,43.7258333
32904,7,12,0,0,14,9,2014,0,0,20.6894444,43.7258333
32905,8,12,1,2,14,9,2014,1,1,20.6894444,43.7258333
32906,9,12,0,0,14,9,2014,0,1,20.6894444,43.7258333
32907,10,12,0,0,14,9,2014,0,1,20.6894444,43.7258333
32908,11,12,0,0,14,9,2014,0,0,20.6894444,43.7258333
32909,12,12,0,0,14,9,2014,0,1,20.6894444,43.7258333
32910,13,12,0,0,14,9,2014,0,1,20.6894444,43.7258333
32911,14,12,0,0,14,9,2014,0,0,20.6894444,43.7258333
32912,15,12,0,0,14,9,2014,0,0,20.6894444,43.7258333
32913,16,12,1,2,14,9,2014,1,1,20.6894444,43.7258333
32914,17,12,0,0,14,9,2014,0,1,20.6894444,43.7258333
32915,18,12,1,1,14,9,2014,2,2,20.6894444,43.7258333
32916,19,12,0,0,14,9,2014,0,1,20.6894444,43.7258333
32917,20,12,0,0,14,9,2014,0,1,20.6894444,43.7258333
32918,21,12,0,2,14,9,2014,1,1,20.6894444,43.7258333
32919,22,12,0,0,14,9,2014,0,0,20.6894444,43.7258333
32920,23,12,0,0,14,9,2014,0,0,20.6894444,43.7258333
32921,24,12,0,0,14,9,2014,0,0,20.6894444,43.7258333
32922,25,12,1,1,14,9,2014,1,2,20.6894444,43.7258333
32923,1,9,0,0,14,9,2014,0,0,21.3036111,45.1166667
32924,2,9,0,0,14,9,2014,0,2,21.3036111,45.1166667
32925,3,9,2,2,14,9,2014,1,2,21.3036111,45.1166667
32926,4,9,1,1,14,9,2014,1,1,21.3036111,45.1166667
32927,5,9,0,0,14,9,2014,0,2,21.3036111,45.1166667
32928,6,9,1,1,14,9,2014,1,0,21.3036111,45.1166667
32929,7,9,0,0,14,9,2014,0,0,21.3036111,45.1166667
32930,8,9,1,2,14,9,2014,1,1,21.3036111,45.1166667
32931,9,9,0,0,14,9,2014,0,1,21.3036111,45.1166667
32932,10,9,0,0,14,9,2014,0,1,21.3036111,45.1166667
32933,11,9,0,0,14,9,2014,0,0,21.3036111,45.1166667
32934,12,9,0,0,14,9,2014,0,1,21.3036111,45.1166667
32935,13,9,0,0,14,9,2014,0,1,21.3036111,45.1166667
32936,14,9,0,0,14,9,2014,0,0,21.3036111,45.1166667
32937,15,9,0,1,14,9,2014,0,0,21.3036111,45.1166667
32938,16,9,0,1,14,9,2014,1,1,21.3036111,45.1166667
32939,17,9,0,0,14,9,2014,0,1,21.3036111,45.1166667
32940,18,9,1,1,14,9,2014,2,2,21.3036111,45.1166667
32941,19,9,0,0,14,9,2014,0,1,21.3036111,45.1166667
32942,20,9,0,0,14,9,2014,0,1,21.3036111,45.1166667
32943,21,9,0,1,14,9,2014,1,1,21.3036111,45.1166667
32944,22,9,0,0,14,9,2014,0,0,21.3036111,45.1166667
32945,23,9,0,0,14,9,2014,0,0,21.3036111,45.1166667
32946,24,9,0,0,14,9,2014,0,0,21.3036111,45.1166667
32947,25,9,0,1,14,9,2014,1,2,21.3036111,45.1166667
32948,1,14,0,0,14,9,2014,0,0,19.226074,44.53494
32949,2,14,0,0,14,9,2014,0,2,19.226074,44.53494
32950,3,14,1,3,14,9,2014,1,2,19.226074,44.53494
32951,4,14,1,2,14,9,2014,1,1,19.226074,44.53494
32952,5,14,0,0,14,9,2014,0,2,19.226074,44.53494
32953,6,14,1,1,14,9,2014,1,0,19.226074,44.53494
32954,7,14,0,0,14,9,2014,0,0,19.226074,44.53494
32955,8,14,1,2,14,9,2014,1,1,19.226074,44.53494
32956,9,14,0,0,14,9,2014,0,1,19.226074,44.53494
32957,10,14,0,0,14,9,2014,0,1,19.226074,44.53494
32958,11,14,0,0,14,9,2014,0,0,19.226074,44.53494
32959,12,14,0,0,14,9,2014,0,1,19.226074,44.53494
32960,13,14,0,0,14,9,2014,0,1,19.226074,44.53494
32961,14,14,0,0,14,9,2014,0,0,19.226074,44.53494
32962,15,14,0,0,14,9,2014,0,0,19.226074,44.53494
32963,16,14,1,2,14,9,2014,1,1,19.226074,44.53494
32964,17,14,0,0,14,9,2014,0,1,19.226074,44.53494
32965,18,14,1,2,14,9,2014,2,2,19.226074,44.53494
32966,19,14,0,0,14,9,2014,0,1,19.226074,44.53494
32967,20,14,0,0,14,9,2014,0,1,19.226074,44.53494
32968,21,14,0,0,14,9,2014,1,1,19.226074,44.53494
32969,22,14,0,0,14,9,2014,0,0,19.226074,44.53494
32970,23,14,0,0,14,9,2014,0,0,19.226074,44.53494
32971,24,14,0,0,14,9,2014,0,0,19.226074,44.53494
32972,25,14,1,1,14,9,2014,1,2,19.226074,44.53494
32973,1,17,0,0,14,9,2014,0,0,20.052795,45.625128000000004
32974,2,17,0,0,14,9,2014,0,2,20.052795,45.625128000000004
32975,3,17,3,2,14,9,2014,1,2,20.052795,45.625128000000004
32976,4,17,1,2,14,9,2014,1,1,20.052795,45.625128000000004
32977,5,17,0,0,14,9,2014,0,2,20.052795,45.625128000000004
32978,6,17,0,1,14,9,2014,1,0,20.052795,45.625128000000004
32979,7,17,0,0,14,9,2014,0,0,20.052795,45.625128000000004
32980,8,17,1,2,14,9,2014,1,1,20.052795,45.625128000000004
32981,9,17,0,0,14,9,2014,0,1,20.052795,45.625128000000004
32982,10,17,0,0,14,9,2014,0,1,20.052795,45.625128000000004
32983,11,17,0,0,14,9,2014,0,0,20.052795,45.625128000000004
32984,12,17,0,0,14,9,2014,0,1,20.052795,45.625128000000004
32985,13,17,0,0,14,9,2014,0,1,20.052795,45.625128000000004
32986,14,17,0,0,14,9,2014,0,0,20.052795,45.625128000000004
32987,15,17,0,0,14,9,2014,0,0,20.052795,45.625128000000004
32988,16,17,1,2,14,9,2014,1,1,20.052795,45.625128000000004
32989,17,17,0,0,14,9,2014,0,1,20.052795,45.625128000000004
32990,18,17,1,1,14,9,2014,2,2,20.052795,45.625128000000004
32991,19,17,0,0,14,9,2014,0,1,20.052795,45.625128000000004
32992,20,17,0,0,14,9,2014,0,1,20.052795,45.625128000000004
32993,21,17,0,0,14,9,2014,1,1,20.052795,45.625128000000004
32994,22,17,0,0,14,9,2014,0,0,20.052795,45.625128000000004
32995,23,17,0,0,14,9,2014,0,0,20.052795,45.625128000000004
32996,24,17,0,0,14,9,2014,0,0,20.052795,45.625128000000004
32997,25,17,1,1,14,9,2014,1,2,20.052795,45.625128000000004
32998,1,2,0,0,21,9,2014,0,0,20.466666699999998,44.8
32999,2,2,0,0,21,9,2014,0,2,20.466666699999998,44.8
33000,3,2,2,2,21,9,2014,1,2,20.466666699999998,44.8
33001,4,2,1,1,21,9,2014,1,1,20.466666699999998,44.8
33002,5,2,0,0,21,9,2014,0,2,20.466666699999998,44.8
33003,6,2,0,1,21,9,2014,1,0,20.466666699999998,44.8
33004,7,2,0,0,21,9,2014,0,0,20.466666699999998,44.8
33005,8,2,0,1,21,9,2014,1,1,20.466666699999998,44.8
33006,9,2,0,0,21,9,2014,0,1,20.466666699999998,44.8
33007,10,2,0,0,21,9,2014,0,1,20.466666699999998,44.8
33008,11,2,0,0,21,9,2014,0,0,20.466666699999998,44.8
33009,12,2,0,0,21,9,2014,0,1,20.466666699999998,44.8
33010,13,2,0,0,21,9,2014,0,1,20.466666699999998,44.8
33011,14,2,0,0,21,9,2014,0,0,20.466666699999998,44.8
33012,15,2,0,0,21,9,2014,0,0,20.466666699999998,44.8
33013,16,2,0,1,21,9,2014,1,1,20.466666699999998,44.8
33014,17,2,0,0,21,9,2014,0,1,20.466666699999998,44.8
33015,18,2,1,1,21,9,2014,2,2,20.466666699999998,44.8
33016,19,2,0,0,21,9,2014,0,1,20.466666699999998,44.8
33017,20,2,0,0,21,9,2014,0,1,20.466666699999998,44.8
33018,21,2,0,0,21,9,2014,1,1,20.466666699999998,44.8
33019,22,2,0,0,21,9,2014,0,0,20.466666699999998,44.8
33020,23,2,0,0,21,9,2014,0,0,20.466666699999998,44.8
33021,24,2,0,0,21,9,2014,0,0,20.466666699999998,44.8
33022,25,2,1,1,21,9,2014,1,2,20.466666699999998,44.8
33023,1,18,0,0,21,9,2014,0,0,,
